station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
1739,686501.3,4355867.5,4181,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1749,686491.4,4355867.8,4171,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1759,686481.4,4355868.1,4162,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1769,686471.4,4355868.4,4156,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1779,686461.5,4355868.7,4150,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1789,686451.5,4355869.0,4144,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1799,686441.6,4355869.3,4134,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1809,686431.6,4355869.7,4128,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1819,686421.7,4355870.0,4124,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1829,686411.7,4355870.3,4118,0.5,rcc,5.0987027325707,2.108613674634171,4.0,-2.0,6.0,0.0,
1839,686401.8,4355870.6,4109,3.4,rcc,26.443949958734265,3.7607959761585334,4.0,-6.0,10.0,0.0,
1849,686391.8,4355870.9,4095,7.7,rcc,67.3305826529297,8.210244389140144,4.0,-8.0,12.0,7.381918055514689,
1859,686381.9,4355871.2,4081,11.9,rcc,125.6008000538809,12.491740618571157,4.0,-12.0,16.0,24.393370250649923,
1869,686371.9,4355871.5,4065,16.7,rcc,200.58008516190944,17.136583873633754,4.0,-15.0,19.0,43.26643534272466,
1879,686362.0,4355871.8,4050,21.5,rcc,298.46920875527235,22.093889071709555,4.0,-19.0,23.0,62.7261452439202,
1889,686352.0,4355872.2,4033,26.6,rcc,391.05549966648846,26.95389931663749,4.0,-20.0,24.0,82.68223876388697,
1899,686342.0,4355872.5,4046,22.5,rcc,299.6360636087138,22.694790852021697,4.0,-17.0,21.0,65.85071383251079,
1909,686332.1,4355872.8,4062,17.6,rcc,214.2106996085863,18.02631799160804,4.0,-15.0,19.0,46.98498068680556,
1919,686322.1,4355873.1,4076,13.5,rcc,149.6221254801444,13.788076906087326,4.0,-13.0,17.0,30.210593102165376,
1929,686312.2,4355873.4,4091,8.8,rcc,86.89776848686415,9.450754123600973,4.0,-10.0,14.0,12.28283371182033,
1939,686302.2,4355873.7,4103,5.3,rcc,41.601269884688236,5.383572700681043,4.0,-7.0,11.0,0.0,
1948,686292.3,4355874.0,4118,0.7,rcc,5.387490223994519,1.2417121600281007,4.0,-4.0,8.0,0.0,
1958,686282.3,4355874.3,4132,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1968,686272.4,4355874.7,4141,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1978,686262.4,4355875.0,4152,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1988,686252.5,4355875.3,4160,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
1998,686242.5,4355875.6,4165,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
2008,686232.5,4355875.9,4162,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
2018,686222.6,4355876.2,4158,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
2028,686212.6,4355876.5,4152,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
2038,686202.7,4355876.8,4141,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
2048,686192.7,4355877.2,4129,0.0,rcc,0.0,0.0,,,,0.0,ground at/above crest
2058,686182.8,4355877.5,4115,1.4,rcc,9.796563956996806,1.5582843837992186,4.0,-4.0,8.0,0.0,
2068,686172.8,4355877.8,4103,5.2,rcc,43.41812435309953,5.47076269796753,4.0,-7.0,11.0,0.0,
2078,686162.9,4355878.1,4091,8.8,rcc,82.90913841472957,9.126036439359723,4.0,-10.0,14.0,11.49822574984978,
2088,686152.9,4355878.4,4081,11.9,rcc,123.0861907411595,12.277167793774652,4.0,-11.0,15.0,23.942434404637197,
2098,686143.0,4355878.7,4073,14.3,rcc,160.03764311712916,14.845450662685153,4.0,-13.0,17.0,33.88020813957678,
2108,686133.0,4355879.0,4066,16.5,rcc,197.36678147728753,17.06140939011334,4.0,-15.0,19.0,42.7951760792248,
2118,686123.1,4355879.3,4060,18.2,rcc,227.7365178009302,18.81111041258805,4.0,-16.0,20.0,49.667790836196446,
2128,686113.1,4355879.7,4055,19.8,rcc,257.25085817396166,20.38005048097648,4.0,-17.0,21.0,56.08007371017811,
2138,686103.1,4355880.0,4050,21.4,rcc,289.41152203084766,21.899711429740364,4.0,-18.0,22.0,62.34341220064675,
2148,686093.2,4355880.3,4042,23.7,rcc,336.95171379479916,24.34186686062708,4.0,-19.0,23.0,71.71852693712685,
2158,686083.2,4355880.6,4033,26.6,rcc,412.51948314133483,27.33756234546422,4.0,-22.0,26.0,83.59448705213754,
2168,686073.3,4355880.9,4018,31.0,rcc,533.9824035353986,31.53134584089503,4.0,-25.0,29.0,100.72673051502647,
2178,686063.3,4355881.2,4000,36.6,rcc,716.593230194515,36.865879995988735,4.0,-30.0,34.0,122.51965065614286,
