station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
865,686243.8,4356295.3,3698,128.7,rockfill,27611.88162185326,139.42045886669212,113.0,-219.0,332.0,6670.213036718518,
875,686250.9,4356288.3,3699,128.2,rockfill,26958.604457279514,138.7942228813854,113.0,-214.0,327.0,6654.386378506768,
885,686258.0,4356281.3,3700,128.0,rockfill,26362.602711398526,136.6741048686306,113.0,-208.0,321.0,6678.001442778546,
895,686264.9,4356274.0,3700,128.0,rockfill,25855.116950350744,134.4002996120139,113.0,-201.0,314.0,6706.949791304158,
905,686271.2,4356266.3,3700,128.1,rockfill,25807.772369627153,132.60424241475835,113.0,-200.0,313.0,6731.711873344615,
915,686277.5,4356258.6,3700,128.0,rockfill,25992.329733405888,131.19893546525805,113.0,-202.0,315.0,6774.949998941891,
925,686283.3,4356250.5,3701,127.8,rockfill,26204.033586408794,132.98135608641223,113.0,-205.0,318.0,6788.202127831639,
935,686288.1,4356241.7,3699,128.3,rockfill,25806.560096566467,138.1341536011405,113.0,-207.0,320.0,6743.84297918749,
945,686292.8,4356232.9,3699,128.2,rockfill,25124.97042919903,137.51909769039116,113.0,-207.0,320.0,6683.120617736517,
955,686297.6,4356224.2,3700,128.0,rockfill,24694.89089850751,137.06016252060567,113.0,-208.0,321.0,6626.67721299537,
965,686303.1,4356215.8,3701,127.7,rockfill,24329.77499108961,135.71049974488574,113.0,-207.0,320.0,6605.573234693737,
975,686308.8,4356207.6,3701,127.8,rockfill,23564.5209635958,135.57073102632194,113.0,-207.0,320.0,6575.791378056634,
985,686314.5,4356199.4,3701,127.7,rockfill,22695.766969916553,135.36823247986695,113.0,-206.0,319.0,6556.032182175319,
995,686320.2,4356191.2,3701,127.6,rockfill,21796.59632907925,135.60807602545742,113.0,-204.0,317.0,6545.090131837247,
1005,686325.8,4356183.0,3700,127.9,rockfill,20928.168099124083,135.0873271487426,113.0,-203.0,316.0,6538.500284109765,
1015,686331.5,4356174.8,3698,128.5,rockfill,20029.943277207778,134.50170900542412,113.0,-201.0,314.0,6549.19475032204,
1025,686337.2,4356166.6,3698,128.8,rockfill,19157.096700923837,133.38562537578218,113.0,-199.0,312.0,6580.474472515283,
1035,686342.9,4356158.4,3696,129.2,rockfill,18362.97729249773,133.12130940331144,113.0,-198.0,311.0,6611.592917272028,
